"match_type","match_id","team_id","inning","bowler","bowler_name","total_score","balls_bowled","runs_given","expected_runs_given","wickets","smart_wickets","dot_balls","smart_dot_balls_per_over"
"T20","829741",87,2,10877,"STR Binny","26.250","12","13","21.012","0","0.00","8","4.00"
"T20","829741",87,2,14460,"CH Morris","77.083","154","34","297.717","131","133.92","140","8.01"
"T20","829745",92,2,4168,"R Ashwin","4.500","6","17","8.589","0","0.00","1","1.25"
"T20","829745",92,2,6720,"MM Sharma","12.000","24","39","38.268","0","0.00","8","2.19"
"T20","829745",92,2,7789,"DJ Bravo","26.000","28","25","47.688","11","8.80","16","5.09"
"T20","829745",92,2,8640,"A Nehra","95.000","370","10","665.334","350","400.16","361","8.25"
"T20","829745",92,2,12869,"IC Pandey","68.000","241","21","298.299","218","282.00","231","7.16"
"T20","829745",92,2,14658,"RA Jadeja","39.000","58","37","74.802","35","43.00","41","5.30"
"T20","829745",96,1,3597,"MA Starc","33.000","49","24","87.729","26","13.12","39","6.61"
"T20","829745",96,1,4983,"YS Chahal","88.000","596","40","793.500","575","798.88","583","6.99"
"T20","829745",96,1,7640,"Iqbal Abdulla","82.000","320","36","582.348","298","302.60","306","7.73"
"T20","829745",96,1,9800,"D Wiese","59.000","109","46","193.314","86","56.00","93","7.51"
"T20","829745",96,1,14334,"HV Patel","48.000","120","28","149.832","97","127.00","108","6.70"
"T20","829747",85,1,3981,"JJ Bumrah","59.500","164","55","310.780","141","152.80","145","7.89"
"T20","829747",85,1,4633,"MJ McClenaghan","75.417","197","38","357.754","175","243.92","186","6.62"
"T20","829747",85,1,7983,"Harbhajan Singh","25.667","24","34","33.636","0","0.00","5","1.50"
"T20","829747",85,1,9229,"SL Malinga","66.833","134","23","261.163","111","124.00","122","8.01"
"T20","829747",85,1,9593,"KA Pollard","15.833","12","25","16.744","0","0.00","1","0.63"
"T20","829747",85,1,12611,"HH Pandya","33.833","12","14","15.456","0","0.00","4","2.50"
"T20","829747",94,2,2515,"DJ Muthuswami","43.333","46","7","80.132","35","56.88","42","5.48"
"T20","829747",94,2,2619,"JP Duminy","17.500","6","14","10.452","0","0.00","1","1.00"
"T20","829747",94,2,4906,"NM Coulter-Nile","92.083","289","36","559.355","266","371.60","277","7.17"
"T20","829747",94,2,6075,"A Mishra","57.917","218","32","282.072","196","241.20","202","6.95"
"T20","829747",94,2,7881,"AD Mathews","77.500","243","15","442.521","233","285.36","239","7.17"
"T20","829747",94,2,9017,"S Nadeem","27.917","18","25","25.760","0","0.00","6","2.50"
"T20","829747",94,2,9930,"Imran Tahir","96.250","348","22","666.106","327","324.32","337","8.70"
"T20","829749",86,1,3597,"MA Starc","78.818","231","22","410.524","210","205.44","220","8.48"
"T20","829749",86,1,4983,"YS Chahal","93.636","320","25","451.170","303","460.04","308","6.47"
"T20","829749",86,1,7640,"Iqbal Abdulla","60.727","109","28","135.476","86","109.20","95","6.45"
"T20","829749",86,1,9800,"D Wiese","40.364","24","27","31.980","0","0.00","5","1.56"
"T20","829749",86,1,10722,"V Kohli","35.000","5","4","5.930","0","0.00","1","1.50"
"T20","829749",86,1,14334,"HV Patel","86.909","232","23","376.184","210","304.88","216","6.25"
"T20","829749",92,2,3804,"SR Watson","83.182","181","23","285.308","164","275.52","169","5.61"
"T20","829749",92,2,6062,"PV Tambe","41.636","24","36","28.464","0","0.00","6","1.88"
"T20","829749",92,2,6600,"DJ Hooda","24.545","1","4","1.772","0","0.00","0","0.00"
"T20","829749",92,2,7374,"JP Faulkner","35.818","12","17","16.740","0","0.00","3","1.75"
"T20","829749",92,2,12111,"DS Kulkarni","57.818","24","26","36.996","0","0.00","7","1.81"
"T20","829749",92,2,14460,"CH Morris","48.818","18","23","26.364","0","0.00","6","2.08"
"T20","829751",84,2,3685,"J Suchith","42.778","112","25","119.168","89","111.80","97","6.50"
"T20","829751",84,2,3726,"R Vinay Kumar","19.444","24","31","32.912","0","0.00","7","2.38"
"T20","829751",84,2,4633,"MJ McClenaghan","90.556","396","20","527.969","375","569.88","385","6.56"
"T20","829751",84,2,7983,"Harbhajan Singh","13.333","24","36","30.036","0","0.00","11","3.13"
"T20","829751",84,2,9229,"SL Malinga","83.333","337","23","505.408","317","407.44","327","6.90"
"T20","829751",94,1,1001,"KV Sharma","65.000","289","30","307.496","266","371.60","270","7.01"
"T20","829751",94,1,2615,"B Kumar","90.000","423","26","676.665","402","386.88","413","8.73"
"T20","829751",94,1,8228,"DW Steyn","52.222","190","38","259.316","168","268.44","174","5.79"
"T20","829751",94,1,9640,"TA Boult","15.556","24","27","36.221","0","0.00","8","2.25"
"T20","829751",94,1,13369,"P Kumar","44.444","142","35","211.088","120","92.32","126","7.72"
"T20","829753",87,2,4168,"R Ashwin","73.000","227","14","300.714","205","245.00","217","7.17"
"T20","829753",87,2,6720,"MM Sharma","44.000","25","10","43.657","8","3.84","19","6.24"
"T20","829753",87,2,7789,"DJ Bravo","22.500","18","13","31.152","0","0.00","7","3.33"
"T20","829753",87,2,8640,"A Nehra","99.500","228","16","426.440","206","259.44","219","7.54"
"T20","829753",87,2,12869,"IC Pandey","65.500","135","17","239.360","124","208.32","128","5.69"
"T20","829753",87,2,14658,"RA Jadeja","79.500","229","22","298.158","208","248.80","215","7.04"
"T20","829753",96,1,1257,"Karanveer Singh","16.000","24","43","42.547","0","0.00","11","3.06"
"T20","829753",96,1,2598,"AR Patel","65.500","156","35","208.272","133","181.40","140","6.75"
"T20","829753",96,1,6001,"Anureet Singh","60.000","120","40","209.418","97","152.40","102","5.15"
"T20","829753",96,1,11849,"Sandeep Sharma","31.000","24","32","40.602","0","0.00","11","3.19"
"T20","829753",96,1,14059,"MG Johnson","22.000","24","40","40.916","0","0.00","10","2.94"
"T20","829757",85,1,582,"VR Aaron","93.000","223","24","339.232","201","261.00","213","7.13"
"T20","829757",85,1,3597,"MA Starc","85.000","207","20","387.268","186","231.00","198","6.48"
"T20","829757",85,1,7640,"Iqbal Abdulla","70.000","138","17","209.266","115","156.60","126","6.85"
"T20","829757",85,1,9800,"D Wiese","57.000","124","18","232.639","106","149.12","112","5.71"
"T20","829757",85,1,14334,"HV Patel","70.000","99","14","211.608","82","79.68","88","7.92"
"T20","829757",92,2,2515,"DJ Muthuswami","37.500","6","14","11.916","0","0.00","3","3.00"
"T20","829757",92,2,2619,"JP Duminy","45.500","6","7","11.916","0","0.00","2","2.00"
"T20","829757",92,2,4906,"NM Coulter-Nile","50.000","21","30","42.141","0","0.00","10","2.86"
"T20","829757",92,2,6075,"A Mishra","24.500","12","25","19.097","0","0.00","2","1.25"
"T20","829757",92,2,7881,"AD Mathews","58.500","6","3","8.814","0","0.00","3","3.75"
"T20","829757",92,2,9930,"Imran Tahir","37.500","12","20","20.730","0","0.00","3","1.75"
"T20","829759",84,1,2177,"R Dhawan","5.500","6","7","6.102","0","0.00","2","2.50"
"T20","829759",84,1,2598,"AR Patel","84.500","312","25","364.492","290","370.84","296","7.55"
"T20","829759",84,1,4268,"M Vijay","11.000","18","16","18.306","0","0.00","3","1.25"
"T20","829759",84,1,6001,"Anureet Singh","34.000","46","27","62.830","23","33.36","31","4.27"
"T20","829759",84,1,11849,"Sandeep Sharma","57.000","80","35","118.928","57","60.96","70","7.43"
"T20","829759",84,1,14059,"MG Johnson","92.000","272","39","377.036","250","396.88","255","5.98"
"T20","829759",87,2,1001,"KV Sharma","67.000","160","22","162.720","137","179.00","142","6.66"
"T20","829759",87,2,2615,"B Kumar","67.000","119","23","169.752","97","139.28","107","6.04"
"T20","829759",87,2,2829,"MC Henriques","35.000","58","30","58.986","35","44.20","39","5.04"
"T20","829759",87,2,9640,"TA Boult","90.500","305","19","456.397","284","298.56","295","8.11"
"T20","829759",87,2,13369,"P Kumar","16.000","31","34","45.963","8","3.84","13","3.48"
"T20","829761",85,2,7104,"J Botha","15.417","6","14","6.954","0","0.00","0","0.00"
"T20","829761",85,2,8757,"PP Chawla","93.333","410","32","527.333","390","509.60","394","7.21"
"T20","829761",85,2,9003,"SP Narine","25.667","24","30","31.429","0","0.00","9","2.69"
"T20","829761",85,2,10809,"AD Russell","64.333","83","24","142.372","60","56.00","72","7.45"
"T20","829761",85,2,11714,"UT Yadav","33.833","24","29","44.632","0","0.00","13","3.75"
"T20","829761",85,2,14186,"GB Hogg","57.000","128","27","151.790","111","155.00","115","6.74"
"T20","829761",91,1,1581,"Yuvraj Singh","61.667","166","14","192.394","155","212.60","158","7.14"
"T20","829761",91,1,2619,"JP Duminy","17.917","6","16","9.408","0","0.00","1","1.00"
"T20","829761",91,1,6075,"A Mishra","82.917","219","20","260.697","196","271.60","209","7.17"
"T20","829761",91,1,7881,"AD Mathews","27.500","12","13","13.908","0","0.00","7","4.38"
"T20","829761",91,1,8333,"Z Khan","75.417","176","34","280.088","153","256.56","162","5.52"
"T20","829761",91,1,9930,"Imran Tahir","88.333","286","46","491.367","264","252.80","267","8.39"
"T20","829761",91,1,11261,"JA Morkel","45.000","96","25","117.740","79","56.20","85","6.56"
"T20","829765",91,2,1656,"SK Raina","17.273","18","12","17.252","0","0.00","8","3.33"
"T20","829765",91,2,4168,"R Ashwin","82.121","361","5","392.108","351","538.52","357","6.59"
"T20","829765",91,2,6720,"MM Sharma","51.364","151","24","139.936","134","173.20","138","6.84"
"T20","829765",91,2,7789,"DJ Bravo","85.909","295","22","400.315","280","268.36","285","7.91"
"T20","829765",91,2,8640,"A Nehra","40.303","70","38","93.442","47","22.56","53","6.64"
"T20","829765",91,2,12869,"IC Pandey","64.697","164","18","202.620","153","256.56","158","5.78"
"T20","829765",91,2,14658,"RA Jadeja","24.242","18","11","16.344","0","0.00","10","4.17"
"T20","829765",96,1,8757,"PP Chawla","72.727","274","26","292.952","252","346.68","259","6.34"
"T20","829765",96,1,10809,"AD Russell","89.091","464","26","428.087","442","581.20","452","7.31"
"T20","829765",96,1,11714,"UT Yadav","13.636","24","36","31.474","0","0.00","12","3.25"
"T20","829765",96,1,12794,"PJ Cummins","22.273","24","25","31.040","0","0.00","13","3.69"
"T20","829765",96,1,14186,"GB Hogg","61.818","202","18","268.726","179","159.52","187","8.29"
"T20","829767",85,2,851,"NLTC Perera","22.500","12","22","15.228","0","0.00","0","0.00"
"T20","829767",85,2,1469,"SN Thakur","79.000","128","38","168.092","111","155.00","116","6.77"
"T20","829767",85,2,2598,"AR Patel","33.000","17","23","22.842","0","0.00","3","1.32"
"T20","829767",85,2,6001,"Anureet Singh","43.000","18","24","32.447","0","0.00","6","2.08"
"T20","829767",85,2,11849,"Sandeep Sharma","59.000","18","10","30.870","0","0.00","13","4.33"
"T20","829767",87,1,2619,"JP Duminy","69.000","98","15","160.042","75","125.52","84","5.25"
"T20","829767",87,1,4906,"NM Coulter-Nile","100.000","433","20","767.268","413","468.56","423","7.68"
"T20","829767",87,1,6075,"A Mishra","58.000","46","10","58.374","35","44.20","39","6.36"
"T20","829767",87,1,7881,"AD Mathews","41.000","18","19","27.867","0","0.00","6","2.58"
"T20","829767",87,1,8333,"Z Khan","86.000","196","17","337.220","174","290.88","185","5.68"
"T20","829767",87,1,9930,"Imran Tahir","30.000","18","36","32.249","0","0.00","5","2.17"
"T20","829769",86,2,3685,"J Suchith","60.500","181","39","234.720","158","217.20","165","6.80"
"T20","829769",86,2,3726,"R Vinay Kumar","73.500","184","39","319.430","161","267.60","166","5.41"
"T20","829769",86,2,4633,"MJ McClenaghan","92.000","357","31","599.654","336","399.76","343","8.09"
"T20","829769",86,2,7983,"Harbhajan Singh","16.000","24","34","31.700","0","0.00","6","1.88"
"T20","829769",86,2,9229,"SL Malinga","54.000","109","34","201.610","86","87.36","89","7.31"
"T20","829769",94,1,1114,"TG Southee","32.000","43","36","63.632","20","28.00","29","4.88"
"T20","829769",94,1,2066,"Ankit Sharma","44.000","58","29","78.568","35","47.40","39","5.04"
"T20","829769",94,1,3804,"SR Watson","9.500","18","36","31.150","0","0.00","5","1.83"
"T20","829769",94,1,10877,"STR Binny","17.000","12","17","15.216","0","0.00","3","1.88"
"T20","829769",94,1,12111,"DS Kulkarni","89.000","415","26","592.158","399","592.64","406","6.84"
"T20","829769",94,1,12792,"J Theron","77.000","199","40","375.678","176","170.56","180","8.11"
"T20","829771",91,1,582,"VR Aaron","20.000","12","29","27.504","0","0.00","3","1.50"
"T20","829771",91,1,3597,"MA Starc","51.111","41","15","81.051","30","35.60","35","6.29"
"T20","829771",91,1,4983,"YS Chahal","72.222","207","22","354.447","196","271.60","196","7.10"
"T20","829771",91,1,9800,"D Wiese","62.778","164","20","372.306","153","256.56","155","5.68"
"T20","829771",91,1,14334,"HV Patel","29.444","12","22","26.214","0","0.00","7","3.88"
"T20","829771",92,2,8757,"PP Chawla","84.444","195","21","443.358","184","306.72","186","5.72"
"T20","829771",92,2,10809,"AD Russell","93.333","269","22","457.650","260","356.80","260","7.25"
"T20","829771",92,2,11714,"UT Yadav","16.667","12","31","26.214","0","0.00","2","1.00"
"T20","829771",92,2,12794,"PJ Cummins","30.556","12","18","32.088","0","0.00","4","2.00"
"T20","829771",92,2,14186,"GB Hogg","72.778","175","23","401.100","164","275.52","167","5.73"
"T20","829773",84,1,1656,"SK Raina","75.091","224","29","294.252","201","281.40","210","7.03"
"T20","829773",84,1,6720,"MM Sharma","18.182","24","58","42.362","0","0.00","4","1.19"
"T20","829773",84,1,7789,"DJ Bravo","61.545","103","25","192.619","82","62.72","90","7.75"
"T20","829773",84,1,8640,"A Nehra","79.091","112","31","214.510","89","89.44","97","7.63"
"T20","829773",84,1,10277,"RG More","24.455","12","28","24.175","0","0.00","2","1.25"
"T20","829773",84,1,14129,"P Negi","49.364","68","20","88.536","57","76.20","59","6.51"
"T20","829773",96,2,1001,"KV Sharma","22.273","12","19","15.624","0","0.00","2","1.25"
"T20","829773",96,2,1567,"A Ashish Reddy","82.364","247","19","321.594","236","294.40","237","7.20"
"T20","829773",96,2,2615,"B Kumar","72.909","189","32","342.725","167","243.60","175","6.11"
"T20","829773",96,2,2829,"MC Henriques","90.909","325","20","471.168","303","439.20","313","6.77"
"T20","829773",96,2,9640,"TA Boult","31.273","24","44","40.602","0","0.00","6","1.50"
"T20","829773",96,2,13369,"P Kumar","37.091","24","33","44.959","0","0.00","5","1.50"
"T20","829775",87,2,3685,"J Suchith","80.167","173","33","266.589","150","242.88","155","5.42"
"T20","829775",87,2,3726,"R Vinay Kumar","46.750","18","17","29.376","0","0.00","9","3.33"
"T20","829775",87,2,4633,"MJ McClenaghan","40.667","24","25","41.405","0","0.00","10","2.94"
"T20","829775",87,2,7983,"Harbhajan Singh","63.667","125","27","145.750","102","142.40","110","6.60"
"T20","829775",87,2,9229,"SL Malinga","97.083","283","31","469.987","261","351.52","266","7.12"
"T20","829775",87,2,9593,"KA Pollard","28.333","6","7","6.996","0","0.00","1","1.25"
"T20","829775",94,1,1257,"Karanveer Singh","75.833","156","30","181.896","133","184.20","140","6.73"
"T20","829775",94,1,2598,"AR Patel","32.917","18","24","26.910","0","0.00","3","1.08"
"T20","829775",94,1,4268,"M Vijay","25.000","6","12","6.996","0","0.00","1","1.25"
"T20","829775",94,1,6001,"Anureet Singh","65.000","58","30","102.540","35","37.92","46","6.72"
"T20","829775",94,1,10490,"GJ Maxwell","36.667","6","8","6.996","0","0.00","3","3.75"
"T20","829775",94,1,11849,"Sandeep Sharma","43.750","18","24","29.376","0","0.00","6","2.00"
"T20","829775",94,1,14059,"MG Johnson","96.250","289","41","495.536","266","297.28","274","8.50"
"T20","829777",85,2,1114,"TG Southee","33.000","24","31","45.691","0","0.00","12","3.38"
"T20","829777",85,2,2925,"R Bhatia","20.000","12","23","15.372","0","0.00","3","1.88"
"T20","829777",85,2,3804,"SR Watson","70.000","134","25","229.285","111","186.00","125","5.73"
"T20","829777",85,2,7374,"JP Faulkner","94.000","249","22","377.944","227","281.88","235","7.60"
"T20","829777",85,2,10877,"STR Binny","83.000","185","27","295.520","175","257.92","179","6.31"
"T20","829777",85,2,12111,"DS Kulkarni","65.000","124","43","241.021","102","109.84","108","6.73"
"T20","829777",86,1,1209,"GS Sandhu","22.000","24","49","41.064","0","0.00","5","1.38"
"T20","829777",86,1,4906,"NM Coulter-Nile","61.000","90","38","166.362","67","73.44","74","7.23"
"T20","829777",86,1,6075,"A Mishra","31.000","24","41","36.463","0","0.00","6","1.88"
"T20","829777",86,1,7881,"AD Mathews","78.000","181","27","231.861","158","217.20","166","6.88"
"T20","829777",86,1,8333,"Z Khan","42.000","24","31","47.883","0","0.00","14","3.75"
"T20","829779",92,2,6720,"MM Sharma","38.455","51","29","69.645","28","14.72","35","5.91"
"T20","829779",92,2,7789,"DJ Bravo","50.636","44","17","62.980","24","15.36","35","6.99"
"T20","829779",92,2,8640,"A Nehra","81.818","306","19","347.881","285","335.60","295","7.54"
"T20","829779",92,2,12869,"IC Pandey","70.091","213","28","286.917","191","318.48","203","5.73"
"T20","829779",92,2,14129,"P Negi","16.818","12","19","12.036","0","0.00","4","2.50"
"T20","829779",92,2,14658,"RA Jadeja","25.364","12","11","12.036","0","0.00","5","3.13"
"T20","829779",96,1,3597,"MA Starc","69.727","271","24","392.392","250","281.52","260","7.48"
"T20","829779",96,1,4983,"YS Chahal","61.636","202","36","295.994","179","159.52","185","8.18"
"T20","829779",96,1,7640,"Iqbal Abdulla","14.545","18","34","22.033","0","0.00","4","1.67"
"T20","829779",96,1,9800,"D Wiese","95.000","391","29","562.685","369","453.20","376","7.60"
"T20","829779",96,1,10722,"V Kohli","19.909","6","6","6.018","0","0.00","1","1.25"
"T20","829779",96,1,14334,"HV Patel","81.000","369","19","375.240","347","482.20","358","7.27"
"T20","829781",84,2,3420,"YK Pathan","12.083","6","19","6.792","0","0.00","1","1.25"
"T20","829781",84,2,4489,"RN ten Doeschate","22.917","6","4","7.924","0","0.00","3","3.75"
"T20","829781",84,2,7104,"J Botha","47.500","59","32","99.588","36","23.68","44","6.41"
"T20","829781",84,2,8757,"PP Chawla","37.083","46","16","52.072","23","27.80","30","4.89"
"T20","829781",84,2,10809,"AD Russell","68.750","68","10","114.090","57","30.24","64","8.34"
"T20","829781",84,2,11714,"UT Yadav","87.500","312","34","479.306","290","471.84","298","5.74"
"T20","829781",84,2,14186,"GB Hogg","79.167","298","17","430.072","276","443.16","284","6.05"
"T20","829781",91,1,1001,"KV Sharma","90.000","371","29","419.972","349","485.40","354","7.16"
"T20","829781",91,1,2615,"B Kumar","81.000","188","42","316.164","166","166.40","172","8.14"
"T20","829781",91,1,2829,"MC Henriques","48.833","47","20","58.958","30","35.60","36","5.68"
"T20","829781",91,1,8228,"DW Steyn","21.500","24","37","40.368","0","0.00","8","2.19"
